title,heading,content,tokens
2020년 하계 올림픽 도미니카 공화국,야구,"도미니카공화국 야구 국가대표팀이 멕시코에서 열린 2021년 야구 최종 올림픽 예선에서 금메달을 획득하고 본선 진출을 확정하며 올림픽 본선 진출을 확정지으며, 도미니카공화국의 야구 올림픽 데뷔를 알렸다. 요약팀 명단도미니카 야구 연맹은 2021년 7월 8일에 최종 명단을 발표했습니다. Goris가 대마초 양성 판정을 받은 후 Gabriel Arias가 올림픽 팀 명단에서 Diego Goris를 대신했습니다. Ramchn Rosso는 Bautista가 COVID-19 건강 및 안전 프로토콜에 들어가야 했을 때 명단에서 Gerson Bautista를 교체했습니다. 그룹 플레이 1라운드 1라운드 패자부활전 2라운드 패자부활전 동메달전",132
2020년 하계 올림픽 도미니카 공화국,권투,"도미니카 공화국은 7명의 복서(남자 5명, 여자 2명)를 올림픽 토너먼트에 다음 체급별로 출전시켰습니다. 부에노스아이레스에서 열린 2021 범미주 예선 토너먼트가 취소되면서 2016 리우 올림픽 선수 레오넬 데 로스 산토스(남자 라이트급)가 이끄는 선수들은 모두 체급 상위 5위 안에 들며 도미니카 공화국에서의 자리를 확보했습니다. IOC의 미주 복싱 태스크 포스 순위를 기반으로 한 스쿼드.",98
2020년 하계 올림픽 도미니카 공화국,다이빙,도미니카 공화국은 일본 도쿄에서 열리는 2021년 FINA 다이빙 월드컵 남자 스프링보드에서 18위 안에 들고 7개의 가용한 선석 중 마지막 자리를 확보함으로써 1984년 로스앤젤레스 올림픽 이후 처음으로 1명의 다이버를 올림픽 대회에 참가시켰습니다.,58
2020년 하계 올림픽 도미니카 공화국,승마자,"도미니카 공화국은 페루 리마에서 열린 2019 팬아메리칸 게임에서 상위 15위 안에 들고 개인 점프에서 사용 가능한 4개의 슬롯 중 마지막 자리를 확보하여 한 명의 승마 선수를 올림픽 대회에 참가시켰습니다. 한편, 그룹 D와 E(북미, 중미, 남미)의 개별 FEI 올림픽 랭킹에서 그룹 선택을 제외하고 상위 4위 안에 들어 도미니카 공화국 명단에 마장마술 선수 한 명이 추가되었습니다.",94
2020년 하계 올림픽 도미니카 공화국,유도,도미니카 공화국은 올림픽 남자 미들급(90kg) 부문에 유도카 1명을 출전시켰습니다. 로버트 플로렌티노는 2021년 6월 28일자 IJF 세계 랭킹 목록에서 직접 자격을 갖추지 못한 미국 최고의 유도 선수로 미주에서 대륙 정박을 수락했습니다.,64
2020년 하계 올림픽 도미니카 공화국,로잉,도미니카 공화국은 브라질 리우데자네이루에서 열린 2021 FISA 아메리카 올림픽 예선 레가타에서 B-파이널에서 5위를 하고 마지막 5개 선석을 확보함으로써 남자 싱글 스컬에서 보트 1척을 올림픽에 출전시켰습니다. 스포츠. 예선 범례: FA=파이널 A(메달); FB=결승 B(비메달); FC=최종 C(비메달); FD=파이널 D(비메달); FE=파이널 E(비메달); FF=최종 F(비메달); SA/B=준결승 A/B; SC/D=준결승 C/D; SE/F=준결승 E/F; QF=준준결승; R=패배,171
2020년 하계 올림픽 도미니카 공화국,수영,도미니카 공화국은 2021년 6월 28일의 FINA 포인트 시스템에 따라 각 개인 경기에서 상위 랭크 수영 선수 2명(성별 1명)을 올림픽에 보내도록 FINA로부터 보편성 초대를 받았습니다.,49
2020년 하계 올림픽 도미니카 공화국,태권도,"도미니카공화국은 태권도 대회에 3명의 선수를 출전시켰다. 2019 팬아메리칸 게임 은메달리스트 Bernardo Pi_(남자 68kg), 2016 리우 올림픽 Mois_s Hern'dez(남자 80kg), Katherine Rodr cheguez(여자 +67kg)와 함께 도미니카공화국 본선 진출권 확보 코스타리카 산호세에서 열린 2020 Pan American Qualification Tournament에서 각각의 체급에서 상위 2위를 차지한 스쿼드.",105
2020년 하계 올림픽 도미니카 공화국,여자 토너먼트,도미니카 공화국 여자 배구 팀이 당구 라운드에서 우승하고 산토도밍고에서 열리는 북미 올림픽 예선 토너먼트에 출전권을 확보함으로써 올림픽 본선 진출 자격을 얻었습니다. 팀 명단 명단은 2021년 7월 10일에 발표되었습니다. 헤드 코치: Marcos Kwiek Group play 준준결승,84
2020년 하계 올림픽 도미니카 공화국,역도,"도미니카 공화국은 5명의 역도 선수(남자 2명, 여자 3명)를 올림픽 대회에 참가시켰습니다. 2회 올림피안인 Beatriz Pirchun(여자 49kg), Crismery Santana(여자 87kg), Verchunica Saladchcn(여자 87kg)은 IWF 절대 세계 랭킹. 한편, 2016 리우 올림픽의 루이스 가르시아와 신예 자카르시아스 보나는 IWF 대륙별 절대랭킹 기준 남자 61kg급과 81kg급 미주 지역 예선전에서 각각 1위를 차지했습니다.",133
2020년 하계 올림픽 핸드볼 남자 예선,요약,"2020년 남자 핸드볼 올림픽 예선에서는 개최국, 세계 챔피언, 4개 대륙 챔피언, 세계 올림픽 예선 토너먼트에서 각각 12개 팀에 쿼터 자리가 할당되었습니다. (올림픽은 COVID-19 대유행으로 인해 2021년으로 연기되었습니다.)",60
2020년 하계 올림픽 베네수엘라 선수단,요약,"베네수엘라는 도쿄에서 열리는 2020년 하계 올림픽에 참가했습니다. 당초 2020년 7월 24일부터 8월 9일까지 열릴 예정이던 올림픽은 코로나19 팬데믹으로 인해 2021년 7월 23일부터 8월 8일까지로 연기되었습니다. 이로써 우리나라는 19회 연속 하계 올림픽에 출전하게 되었습니다. 금메달을 포함해 4개의 메달을 획득한 2020년 올림픽은 베네수엘라의 참가 역사상 최고의 성적이었습니다. 세단뛰기 선수 Yulimar Rojas는 15.67m(51ft 4+34in) 점프로 여자 세계 기록을 경신했습니다. 프리스타일 BMX 사이클의 베테랑 선수인 Daniel Dhers는 BMX가 올림픽에 정식으로 진출하는 데 일조했으며, 첫 대회에서 은메달을 획득했습니다. Julio Mayora와 Keydomar Vallenilla가 역도 부문에서 또 다른 두 개의 은메달을 획득했습니다. 베네수엘라의 모든 역도 선수들이 8강에 진입했습니다. 로드 사이클 선수인 Orluis Aular가 그의 레이스 대부분을 주도했지만, 그는 경기가 끝나기 직전에 은퇴해야 했습니다. 베네수엘라 복싱과 펜싱은 2016년 복싱 은메달리스트 Yoel Finol과 2012년 펜싱 금메달리스트 Rub_n Limardo가 모두 첫 경기에서 패배하는 등 부진했습니다.",243
2020년 하계 올림픽 베네수엘라 선수단,관리,"2019년 베네수엘라 올림픽 위원회(COV) 에두아르도 울바레즈 회장은 2020년 하계 올림픽 목표를 세웠습니다. 그들은 60~70명의 선수가 경쟁하고 20개의 올림픽 졸업장(각 이벤트에서 상위 8위에게 수여됨)을 획득하는 것을 목표로 했습니다. COV는 또한 2019년에 가라테 심판 훈련 과정을 공동 주최했습니다. 2020년 게임과 가타 및 쿠미테 종목 모두에서 새로운 규칙이 시행됩니다. 2020년 7월 COV는 그해 초 아르헨티나 부에노스아이레스에서 열릴 예정이었으나 COVID-19 대유행 행사 제한으로 인해 취소된 아메리카 복싱 예선 행사를 재조직하기 위한 실무 그룹을 구성했습니다. 2020년 COV는 ""올림픽 가치 강화를 목표로 하는"" X 세션을 개최했습니다. COV와 베네수엘라 올림픽 아카데미는 지난 몇 년 동안 보통 3일에 걸쳐 X 세션을 개최했습니다. 2020년 행사는 COVID-19 대유행 기간 동안 사회적 상호 작용을 제한하기 위해 하루로 압축되었습니다. 전 세계에서 온 대표자들이 직접 또는 가상으로 참석했습니다. 올림피즘 문제, 특히 스포츠에서의 반도핑 문제는 스포츠 교육 확산을 위한 프레젠테이션에서 논의되었습니다. 베네수엘라에서 계속되는 위기 동안 COV는 재정적으로 어려움을 겪었습니다. 트리니다드 토바고에 망명한 베네수엘라 복서 엘드릭 셀라는 난민 올림픽 팀과 함께 2020년 올림픽에 출전했습니다. 2014년 자원부족으로 베네수엘라 대표팀에서 탈락했다가 2018년 출국했다. 많은 해외 난민이기도 한 그의 동포들에게 영감을 주었다고합니다.",369
2020년 하계 올림픽 베네수엘라 선수단,메달리스트,"메달 측면에서 2020년 올림픽은 금메달 1개, 은메달 3개, 수료증 6개를 획득한 베네수엘라의 참가 역사상 최고의 성과였습니다. 베네수엘라에서는 니콜의 마두로 대통령에 대한 감시 통화에서 메달리스트들이 한 발언에 대해 논란이 일었다. 정치학자들은 베네수엘라 정부가 선전의 한 형태로 올림픽 성공을 이용했다고 지적했습니다. 베네수엘라의 올림픽 첫 메달은 7월 28일 역도 선수 Julio Mayora가 획득하여 남자 73kg 부문에서 은메달을 획득하고 7월 28일에 태어난 고 휴고 차베스 대통령에게 바쳤습니다. Noticiero Digital은 Ch'vez에 대한 헌정 영상에서 Mervin Maldonado 베네수엘라 청소년 스포츠 장관이 배경에서 Mayora에게 그렇게 말하도록 지시하는 것을 들을 수 있다고 보도했습니다. 마요라의 은메달은 2004년 아테네 올림픽에서 이스라엘 루비오의 동메달에 이어 베네수엘라의 두 번째 역도 메달입니다. 카라카스 연대기는 도미니카 공화국에서 기차를 타고 베네수엘라에 살고 있는 마요라가 친구들에게 메달 획득의 가장 좋은 점은 이제 주장할 수 있다는 점이라고 말했습니다. 베네수엘라에서 마요라는 봉헌식을 위해 소셜 미디어에서 공격을 받았습니다. 다음날 니콜 땐 마두로 대통령은 국영 텔레비전에 출연해 마요라를 애국자로 변호하고 국가의 스포츠 ""금의 세대""가 Ch'vez와 함께 시작되었다고 말했습니다. El Pitazo는 논쟁에 대해 베네수엘라의 올림픽 사이클리스트 Daniel Dhers를 인터뷰했으며 Dhers는 정치에 관계없이 모든 사람이 베네수엘라 게임에 참여한다고 말했습니다. 논란에 앞서 Juan Guaid처는 Mayora의 우승을 축하했습니다. Caracas Chronicles는 비디오 때문에 사람들이 얼마나 빨리 메달리스트를 칭찬하다가 그를 미워하게 되었는지 비난했고, El Paachs는 Twitter 외부에서 Mayora의 헌신이 ""일반적으로 용인되고 이해되었다""고 언급했습니다. 7월 31일 Keydomar Vallenilla는 또 다른 역도를 했습니다. 남자 96kg급 은메달, 8월 1일 Daniel Dhers가 남자 BMX 자유형 은메달을 올림픽 데뷔전에서 획득했습니다. 그날 늦게 Yulimar Rojas가 여자 세단뛰기에서 금메달을 획득했습니다. 그녀는 베네수엘라 최초의 여성 올림픽 금메달리스트이자 베네수엘라 최초의 육상 금메달이자 종합 3번째 금메달이기도 합니다. 세단뛰기에서 베네수엘라의 세 번째 메달은 2016 리우 로하스의 은메달, 1952 헬싱키 아스놀도 데보니쉬의 동메달이자 베네수엘라 최초의 올림픽 메달이었습니다. 베네수엘라의 공식 채널에서 공유된 통화(촬영된)와 함께 승리 직후 베네수엘라 관리. Rojas의 전화에서 Maduro는 그녀를 ""도쿄의 여왕""이라고 불렀습니다. 그는 나중에 트위터에서 선수를 칭찬하는 메시지를 공유했습니다. Guaid처는 또한 그녀가 말 그대로 이전의 누구보다 더 멀리 나아갔다고 자축했습니다. El Nacional은 선수들이 콜에서 마두로를 칭찬한 것에 대해 집에서 비판에 직면했다고 언급했습니다. 오피니언 칼럼에서 성명은 ""강요되지 않은 경우 지침""이며 선수들이 베네수엘라의 가족을 염려할 것이라고 인정했지만 Krystsina Tsimanouskaya는 자신의 국가를 비판하는 데 더 품위가 있다고 말했습니다.",691
2020년 하계 올림픽 베네수엘라 선수단,개막식,"베네수엘라는 일본어로 된 국가 이름에 따라 ""__뷩_""로 번역된 ""베네수엘라""와 함께 고지콘 명령에 따라 160번째 행진하는 국가 퍼레이드에 참가했습니다. 퍼레이드에 참가한 대표단은 밝은 파란색 정장을 입었습니다. 베네수엘라의 기수는 국민투표로 선출되었으며, 남성 대표 1명과 여성 대표 1명이 기수로 선정되었습니다. 가라테 선수 Antonio D Chaaz와 세단뛰기 선수 Yulimar Rojas가 선정되었습니다. ""Abanderado por el Pueblo""(""The People's Flagbearers"")라는 투표 프로그램은 2021년 5월 COV에서 고안되었습니다. 개막식 전날인 2021년 7월 22일에 Rojas는 여전히 기수로 예정되어 있었지만 그녀는 의식에 나타나지 않았습니다. Judoka Karen Lechn은 개회식에서 D 챠즈와 함께 걸었지만 깃발을 들지 않았습니다. D챠아즈는 가라테의 유일한 기수였고, 그와 세계 가라테 연맹(WKF)의 안토니오 에스핀처스 회장은 개막식에 이 스포츠의 대표자가 등장한 것을 자랑스럽게 여겼습니다. WKF는 ""가라테에 대한 더 나은 대사를 요구할 수 없었습니다.""",268
2020년 하계 올림픽 베네수엘라 선수단,경쟁자,43명의 베네수엘라 선수들이 경쟁했습니다. 2021년 8월 10일 대표단(Rojas와 Dhers 제외)이 베네수엘라로 돌아왔을 때 축하 행사에서 올림픽이 끝난 후 베네수엘라 정부로부터 각자 차량을 받았습니다. 선수들은 메케챠아 공항에 도착한 후 베네수엘라 국기 색상으로 장식된 오픈탑 버스를 타고 카라카스의 미라플로레스 궁전까지 행진했습니다.,87
2020년 하계 올림픽 베네수엘라 선수단,여자 장대높이뛰기,"Robeilys Peinado는 장대 높이뛰기에서 베네수엘라에 출전했습니다. 2014년 하계 청소년 올림픽에서 은메달을 땄고 2016년 하계 올림픽에 출전할 예정이었지만 점프 연습 중 폴이 부러지는 부상을 당해 출전하지 못했다. 2020년 올림픽에서 그녀는 2021년 8월 2일 예선 라운드에서 그룹 A에 참가하여 4.55m(14피트 11인치)를 뛰어 넘었습니다. Peinado는 실수 없이 정상을 뛰어넘었고, 다른 6명의 선수들과 공동 1위를 차지했습니다. 8월 5일 결승에서 그녀는 각 라운드에서 4위를 기록했고 두 번째 점프에서 4.50m(14피트 9인치)를 통과했습니다. 그런 다음 그녀는 4.70m(15ft 5in)에서 클리어에 실패하여 다른 4명의 선수와 공동 8위를 기록했습니다.",186
